,Parcial1,Parcial2,Parcial3
Alumno466,77.87689313779714,68.51097801199232,78.01909197947523
Alumno467,60.84291115129739,61.91151462754528,69.6995246626006
Alumno468,94.34484597450826,92.87871414468704,80.23362773410392
Alumno469,85.63293937357894,83.4610358854522,94.65197996012814
Alumno470,66.81284944145267,75.03287523991621,70.75937249945315
Alumno471,69.72166082127043,68.96598150372276,69.92107264116395
Alumno472,63.196737638940675,66.40862324694606,78.33676091098232
Alumno473,80.51014709763666,80.92399224349671,84.16032187133267
Alumno474,86.54352311949968,94.43545217195327,81.39176247906717
Alumno475,40.04514541088308,45.062328694741225,58.62013639155374
Alumno476,48.132486672007474,48.875502846394085,45.61041024307492
Alumno477,52.352317227874465,52.55438891551158,58.162124435186385
Alumno478,68.32245663249354,65.13341970856325,66.70893550830779
Alumno479,99.11624960255786,90.01168493935194,92.65752049527113
Alumno480,43.05523693280185,59.08264825332451,41.77938640864285
Alumno481,57.315454343954755,58.99823568714293,40.608696231862226
Alumno482,49.11015124195591,53.30411873460548,47.74332669962145
Alumno483,96.49992541891879,92.14957047800932,98.26117989578366
Alumno484,49.141749987845145,55.757354619927796,44.98839247570134
Alumno485,44.81580251694365,43.25736464400734,58.549258522018796
Alumno486,70.11944484242477,66.19818780592183,71.40975425491727
Alumno487,40.20805491939372,45.99470760356311,47.484332561750115
Alumno488,82.60361655042422,80.95035120849477,97.16359347474044
Alumno489,71.7608601542021,76.49582559414215,67.79918947413876
Alumno490,76.68975688246407,77.46855097739763,68.0980572368943
Alumno491,76.06936730322646,79.59203380070602,66.02037808384321
Alumno492,64.28197111045066,75.42640343074959,72.36122467730766
Alumno493,98.02769464732,88.5708682961706,97.3965669896231
Alumno494,62.783120205773784,66.00239140373507,68.32420261496466
Alumno495,58.79875294289755,58.22296226355954,55.449742210171834
Alumno496,96.4321432316941,96.7008190801105,91.45224728115006
Alumno497,82.68789709933581,81.5542707757676,95.6130881715635
Alumno498,78.04634232095545,66.60277635366097,77.82977461384806
Alumno499,49.685619199060355,53.34652635676383,57.7817053512818
Alumno500,57.31474411473167,42.39475962247939,54.220502252965176
Alumno501,90.45810840861361,92.66284432730683,97.7919424962232
Alumno502,79.7337551985667,78.65394429240976,73.22546900308838
Alumno503,86.60528675745944,80.05268430701646,88.79301006317743
Alumno504,79.80211770968819,70.76279553422931,72.3683100830602
Alumno505,54.38011238216934,46.04337452596653,45.306353784851915
Alumno506,54.95311998748872,57.10319785937046,50.281154597985555
Alumno507,73.858334566679,76.05659036942995,74.0993263014268
Alumno508,48.15056955964853,55.393239013787046,43.177646895087534
Alumno509,85.32731977892314,91.32989512513825,99.52181785626229
Alumno510,82.14106460235261,84.42035194430743,94.94216580640715
Alumno511,75.62684954203559,68.05007477907017,64.07795605407497
Alumno512,91.54855685225564,81.11546017954242,93.53022578386532
Alumno513,92.09888448275308,95.49005863442369,91.21713385295045
Alumno514,51.237584257147546,56.235287007576055,48.14252364062576
Alumno515,85.17350792466259,94.00004345498286,87.03297335838172
Alumno516,93.10201771872146,83.8388294548749,85.94193836801779
Alumno517,55.26653837319414,59.911661792149616,44.28260609309339
Alumno518,51.60463527243543,42.69064487627663,58.99852939439181
Alumno519,82.74926429538083,87.13104167273814,83.66227469728962
Alumno520,86.51788654673982,93.05737309771281,96.31877304234543
Alumno521,42.91296302845521,58.054194815467746,48.8452133280075
Alumno522,80.6186288061956,90.75386190603618,86.79255161452004
Alumno523,45.072881595865134,59.98224067028482,48.26810959701363
Alumno524,99.98791866787809,86.79797528770318,84.85647534703688
Alumno525,78.81520007918354,63.654394255888576,63.572078200537426
Alumno526,78.9610806691563,79.2990105134057,73.44106263848286
Alumno527,73.97542292229494,69.3289136139816,71.51193799387221
Alumno528,45.41432991484997,42.35461643180415,57.01985387041509
Alumno529,56.373476700697225,53.263393645036764,59.32111924383334
Alumno530,51.2491653223221,48.347318558912725,47.565742671337254
Alumno531,71.47878905399827,66.24067691055512,70.13788427464533
Alumno532,74.44183061485803,73.48052167678107,65.3031478903267
Alumno533,85.63477344118166,84.57797299935193,93.51484883461336
Alumno534,83.17922568529194,84.6243239396944,86.28838124833987
Alumno535,78.58854091672387,60.8989693618495,76.07524542302525
Alumno536,86.73007914860406,91.9924089693731,88.88701282964361
Alumno537,57.13181076987837,53.58123982657892,56.04018461402809
Alumno538,87.11218310322576,98.43545542078982,92.35055608755728
Alumno539,89.58553469123751,83.16197026492156,91.33371922243872
Alumno540,70.71746212572583,60.35728934123582,70.56844714915765
Alumno541,54.59179483287486,53.15150328268936,50.32415082472344
Alumno542,98.54065917860875,87.28785192767853,95.35439790442256
Alumno543,59.459613199738186,40.52405059406476,57.198229548315595
Alumno544,93.30068226729273,90.43893331393684,80.33510238255015
Alumno545,87.37822532102389,97.18582819783751,83.56471904135992
Alumno546,76.5590210285964,60.77911183657584,65.78709651947487
Alumno547,91.41471663813155,86.26433588352758,96.05540194533762
Alumno548,44.30580132794063,48.510111047206195,54.553802474576834
Alumno549,75.00229924641542,66.97462558526225,71.81371444644029
Alumno550,47.680801810741215,40.071342552602765,41.408885816979726
Alumno551,89.50922983122433,97.22393633850484,98.74026137639294
Alumno552,91.49592270801999,84.85053334620349,87.98527343724005
Alumno553,64.3305748863999,64.6302434329779,61.37227540234649
Alumno554,43.50064389239812,45.13685120015538,45.27816484867172
Alumno555,46.449704867565956,57.71845174700735,44.86955625056899
Alumno556,47.848084810223554,52.28341801404436,52.258725564563534
Alumno557,42.04192294030415,46.75394647082419,45.76690942756227
Alumno558,50.520095719821974,51.08967341888673,52.07718864044885
Alumno559,61.38929200630195,60.00123249233896,63.75632355045339
Alumno560,61.15421527255962,67.61875345724711,74.83837199816081
Alumno561,53.62934773803282,45.98595986495405,55.67718126725819
Alumno562,52.801936897833066,59.324683803565776,49.57034321440988
Alumno563,74.51387645049384,68.33052822067737,66.16834827699836
Alumno564,68.71041479108221,61.65803595538844,71.2327626756576
Alumno565,48.804784694275796,50.23455199814316,45.54035362557207
Alumno566,83.53236153011517,96.57730624761763,89.85227537780943
Alumno567,41.461816922025804,52.470942097971665,58.37247976816654
Alumno568,52.13326605844364,55.56540229771484,48.886042908229854
Alumno569,48.77376009642646,42.026215751320606,50.61295724317692
Alumno570,57.104560506059656,55.68427881973783,43.466629362304964
Alumno571,54.86093748473888,55.17895937848327,42.571283194064634
Alumno572,68.3460418916023,69.9236170286952,66.93181407297722
Alumno573,46.43040158244534,45.626472277299456,41.39425409979258
Alumno574,51.841599318109346,52.68521362769793,45.24347607906999
Alumno575,99.48202713096413,81.05090377816775,80.47570885644983
Alumno576,57.5866449109468,51.95598253233318,46.95498927961287
Alumno577,70.27727205826773,64.87223419223099,75.69990971693727
Alumno578,67.86218268569424,71.24802132122541,75.75303568857095
Alumno579,67.99220305443994,65.10307943990827,74.58736741070949
Alumno580,64.64786502809811,78.09809757082488,73.34416104312163
Alumno581,99.85180307151444,95.99770463606947,89.59618462505631
Alumno582,93.64866261073759,99.46412654608315,87.72424492443265
Alumno583,44.88302040838187,52.92054629778571,53.821132541987495
Alumno584,62.80422620748412,60.806204357514794,67.28424683969214
Alumno585,40.7240058087513,44.91362172600234,46.615057881236744
Alumno586,94.61314352268124,86.28021811843372,87.41714346406252
Alumno587,58.8642979767075,52.804269406939596,40.218785807299916
Alumno588,86.39945491542355,91.15649720614323,89.05700250199017
Alumno589,50.402117744021744,40.467886045771955,47.22879052007151
Alumno590,94.93718734197384,91.34096747130769,95.30104835644093
Alumno591,54.23031568790486,57.57820520998854,47.25938273837227
Alumno592,98.63126439189907,89.59507950533614,96.92603076788345
Alumno593,73.5759169285839,67.27456008128148,60.72995363365341
Alumno594,56.61855046217009,48.218741791074194,44.801803502427205
Alumno595,91.50326181998192,84.10648497037927,90.86396570888715
Alumno596,83.44417546731384,81.86179822142931,96.61445277804039
Alumno597,62.613407343320425,60.729402436644065,78.9812901254045
Alumno598,62.96411500863978,66.94228496762321,79.84949511591694
Alumno599,46.102010827226565,47.41189613326023,48.95167422060947
Alumno600,56.02222455168237,47.973757675863396,46.970614446100804
Alumno601,69.77301199912982,73.71883401571701,77.56526924944934
Alumno602,63.742808319721995,61.367381135542644,64.75413682161738
Alumno603,84.70844205677807,81.5887708704336,83.61013732869925
Alumno604,86.21143510689046,86.67898929356907,87.24967077958497
Alumno605,91.43417479515495,95.1713298046553,99.73694432952581
Alumno606,46.99054959841673,55.51078998044241,44.22012898375125
Alumno607,47.365812951161416,47.11632684798932,52.09464000853447
Alumno608,55.03982339889337,47.58582124648192,56.299207533871
Alumno609,80.83727159071711,81.32219387335824,92.83428073677027
Alumno610,71.66131653819394,72.80528369270996,65.06680914083742
Alumno611,50.88300447668737,55.387010279879235,53.85202619573146
Alumno612,55.3415888900778,47.35400151866587,48.654483177729205
Alumno613,58.68319586486734,58.14367918533154,49.7604404998939
Alumno614,82.32137817731068,98.52147860280225,85.20120875530844
Alumno615,95.02223619529764,98.15500420871807,88.20145684665314
Alumno616,42.88842121287611,56.9001523311,56.06358220410896
Alumno617,48.254342564810685,44.560985063571856,44.852287633324984
Alumno618,48.385008939781045,40.112571083810025,44.318412270349235
Alumno619,86.91327924192272,80.84218278525093,89.81867762209131
Alumno620,40.471018492980726,41.747335829528886,44.14684729021299
Alumno621,73.57845371194335,65.57071834246493,62.27658872246842
Alumno622,75.85616286526661,72.9357551270543,67.02481399118999
Alumno623,59.786579472782314,51.694383612867135,42.67180077702695
Alumno624,51.07417108800596,48.600571288316985,57.47573380989126
Alumno625,46.444641566337324,48.305575995935264,55.6478654101144
Alumno626,75.58799531182548,74.8309314222387,63.448815780059945
Alumno627,87.54212718446391,94.13519278772459,83.89698757686524
Alumno628,55.254282000307136,58.459560613553165,42.270447181387404
Alumno629,47.27062685123084,48.92306297161582,42.26818321964514
Alumno630,57.24035889000869,58.39845251577631,40.44070824641028
Alumno631,93.72661267714628,88.27881182034287,91.93442946442539
Alumno632,77.10485495275374,73.43274433890159,61.12092025311329
Alumno633,74.90763562844452,75.98054717789572,72.0778026285605
Alumno634,90.33944810891995,90.02529111496023,86.34072249033947
Alumno635,60.09703531936208,71.62045087320517,60.249943293803774
Alumno636,87.40549912860143,82.90975379073349,95.17462718951268
Alumno637,78.05471098702859,77.65424905263906,66.12119187703678
Alumno638,68.62123690362074,61.01774251074277,60.539581636434974
Alumno639,77.37409580223853,74.05772317428118,71.13535783974655
Alumno640,69.46024375681999,62.986941622593754,62.72572902946271
Alumno641,47.91276883192337,42.88747886473833,53.621718286619235
Alumno642,78.9067131924211,67.50375558936578,74.0748500380232
Alumno643,79.35151842488926,63.00362590998225,75.71138808455511
Alumno644,87.3800572307322,91.29023155093739,96.4510208357995
Alumno645,44.25759812232312,43.715789775168744,59.99159869155416
Alumno646,68.37275207556874,63.43290025063649,66.01197798668399
Alumno647,74.26855074254712,65.33739089711307,64.60122685150945
Alumno648,58.74541099155136,46.39951612837031,59.271949363383655
Alumno649,99.7825388803694,90.57448204731783,83.47292425040538
Alumno650,41.580943529925385,40.35767415696545,56.9805300565891
Alumno651,55.50937736458796,59.00607694056411,43.734304018710525
Alumno652,93.72409815226248,99.05675676123238,89.65618491484726
Alumno653,92.2747539022629,82.64552211227476,96.94562952705057
Alumno654,63.775404218048905,78.39279744837512,75.49312695048673
Alumno655,50.79003131793121,49.89414155841421,45.84440413510521
Alumno656,57.845553668363564,52.05899862179922,57.91274327422917
Alumno657,87.36862696136966,97.22568479300298,99.79106678039062
Alumno658,58.39939573061184,58.61805876722593,45.20864871989671
Alumno659,66.08066231265006,73.39153917620571,76.55153280246974
Alumno660,85.80357720735776,92.83571824407566,98.06103637680597
Alumno661,53.124379131200406,49.90295904282138,51.264868785645156
Alumno662,51.076588907213505,43.037732434552595,58.82379747134358
Alumno663,58.26002230198303,54.988006607635185,43.438296904049324
Alumno664,89.42775178738619,81.13897438506619,88.54314806048558
Alumno665,76.99148822809387,71.80771188606502,73.55181810466597
Alumno666,57.884535639157235,42.28599068375532,43.48296164169875
Alumno667,81.52971171233993,96.85923024399531,99.31994868826709
Alumno668,88.4513689414659,82.7880237345322,92.69235789656553
Alumno669,46.49066138152256,45.10994214791042,53.01982358500332
Alumno670,40.50290534232448,44.174924257042505,48.6866185425866
Alumno671,46.96129185299908,48.643866103976336,41.59995687063853
Alumno672,45.1493082392985,56.028576355199434,56.155412172955415
Alumno673,45.27911858333742,45.66086189586795,42.39229140372382
Alumno674,75.14326423260727,72.7902115009858,63.59270251008304
Alumno675,89.12441513380499,83.1631696421591,93.0363897426684
Alumno676,63.792508217340526,79.1700124344259,75.69087892803671
Alumno677,66.50308290147339,74.55734006150189,74.91304938903082
Alumno678,80.00260276040319,91.25073703228438,98.34589245082086
Alumno679,66.55483519484191,62.84056551620515,72.5010759430002
Alumno680,61.16527045438776,69.17221932515766,61.25840052107437
Alumno681,51.31549764565456,51.70303258173067,58.00908416666936
Alumno682,85.27304840034408,93.64985360980735,88.59715496100765
Alumno683,85.30740979011719,95.00114095154973,88.91415029635806
Alumno684,72.36971477896623,71.07373921803953,67.93070022074971
Alumno685,72.80903288787565,67.612928496161,67.61306280323325
Alumno686,76.85951479628827,62.5486248200534,71.26433094177463
Alumno687,89.88719756241318,88.16710969667503,86.08161486690406
Alumno688,89.47772712400933,86.88673548214514,97.11281556386845
Alumno689,79.02905646452811,77.27885234863126,66.20221255730831
Alumno690,58.71308130280709,50.089619652401325,59.69527159807802
Alumno691,72.74390853876636,62.72326464194741,77.4184737419534
Alumno692,47.2908610843633,42.26896865188521,50.33481993151004
Alumno693,69.16046889737477,70.33808576971019,64.49064118829475
Alumno694,54.01059920914727,52.67727308947066,59.85050490200606
Alumno695,46.60703932384053,43.3123641582745,51.79493613464879
Alumno696,89.55145952951875,93.68605559959079,98.00668754029715
Alumno697,77.86496403246045,64.22255787695025,64.80137248627338
Alumno698,77.5064108345084,61.37072083773169,61.549853540023975
Alumno699,91.66060386389303,92.64372473794265,89.4539544982098
Alumno700,91.31026793309877,85.92456174984359,91.63466077360091
Alumno701,92.28119130900747,88.44806190838041,87.0554012453781
Alumno702,62.76656590635601,70.90402505030062,73.26235044776679
Alumno703,90.82372928910937,93.4760687097313,88.18944079075759
